No,Year,Month,Day,Minutes,Seconds,Largest Magnitude
4971,2015,3,11,40,32.3,3.7
4972,2015,3,11,2,57.9,3.5
4973,2015,3,10,12,20.9,3.6
4974,2015,3,8,40,38.4,3.8
4975,2015,2,27,25,6.6,4.1
4976,2015,2,26,6,19.8,3.5
4977,2015,2,23,53,10.7,3.7
4978,2015,2,22,39,2.5,3.6
4979,2015,2,18,39,13.3,3.6
4980,2015,2,16,52,43.7,4.7
4981,2015,2,14,49,18.4,3.6
4982,2015,2,13,18,28.0,3.5
4983,2015,2,12,52,5.7,3.7
4984,2015,2,11,42,6.7,3.7
4985,2015,2,10,56,29.4,4.5
4986,2015,2,10,1,54.4,4.6
4987,2015,2,10,24,53.6,4.5
4988,2015,2,9,52,49.5,4.1
4989,2015,2,9,58,12.0,3.6
4990,2015,2,8,36,24.5,3.7
4991,2015,2,4,48,4.4,4.1
4992,2015,2,3,8,22.9,3.5
4993,2015,2,2,41,3.6,4.1
4994,2015,2,1,46,31.7,3.5
4995,2015,1,28,25,34.3,3.5
4996,2015,1,28,39,7.6,3.5
4997,2015,1,26,12,53.0,3.9
4998,2015,1,23,10,38.2,4.3
4999,2015,1,23,19,42.1,4.5
5000,2015,1,22,27,45.6,4.0
5001,2015,1,22,46,55.8,3.5
5002,2015,1,21,55,11.3,3.6
5003,2015,1,21,7,46.7,3.6
5004,2015,1,21,59,37.0,3.6
5005,2015,1,21,58,3.7,4.5
5006,2015,1,19,59,51.5,4.2
5007,2015,1,18,1,41.7,3.5
5008,2015,1,17,59,41.6,3.7
5009,2015,1,17,42,34.7,4.2
5010,2015,1,13,48,43.5,3.7
5011,2015,1,13,45,51.3,3.6
5012,2015,1,11,42,59.7,3.5
5013,2015,1,11,11,35.2,3.8
5014,2015,1,10,0,1.2,4.2
5015,2015,1,10,32,8.3,4.3
5016,2015,1,8,44,46.2,4.4
5017,2015,1,6,16,44.4,3.9
5018,2015,1,6,16,16.3,3.5
5019,2015,1,5,46,24.8,3.8
5020,2015,1,4,38,27.3,3.5
5021,2014,12,29,6,22.9,4.6
5022,2014,12,28,43,51.6,3.9
5023,2014,12,24,11,35.8,3.6
5024,2014,12,23,35,0.0,4.2
5025,2014,12,22,7,25.9,3.5
5026,2014,12,19,5,44.5,3.5
5027,2014,12,16,3,56.1,3.8
5028,2014,12,16,2,13.5,4.4
5029,2014,12,12,24,12.1,3.8
5030,2014,12,11,37,21.8,3.7
5031,2014,12,11,1,43.7,3.8
5032,2014,12,9,1,38.9,3.5
5033,2014,12,9,18,45.5,3.6
5034,2014,12,7,49,2.0,3.6
5035,2014,12,6,8,10.4,3.6
5036,2014,12,6,7,24.2,3.5
5037,2014,12,6,36,46.9,4.0
5038,2014,12,6,20,53.8,5.0
5039,2014,12,6,43,34.8,3.7
5040,2014,12,6,45,6.6,5.2
5041,2014,12,4,16,29.0,4.4
5042,2014,12,4,35,24.7,4.0
5043,2014,12,1,48,5.3,3.8
5044,2014,11,30,1,1.0,3.9
5045,2014,11,30,38,29.8,3.9
5046,2014,11,30,35,23.2,3.7
5047,2014,11,28,32,12.4,3.5
5048,2014,11,28,30,6.8,4.6
5049,2014,11,27,36,43.5,3.5
5050,2014,11,26,5,33.6,4.1
5051,2014,11,26,11,16.5,3.5
5052,2014,11,26,4,47.1,4.1
5053,2014,11,25,52,55.8,3.6
5054,2014,11,24,25,10.7,3.8
5055,2014,11,22,19,53.0,3.9
5056,2014,11,22,57,42.9,3.7
5057,2014,11,22,11,14.4,3.6
5058,2014,11,21,4,9.1,3.5
5059,2014,11,21,42,44.6,3.5
5060,2014,11,17,32,31.3,3.6
5061,2014,11,16,36,47.9,3.7
5062,2014,11,16,37,54.7,3.5
5063,2014,11,16,43,21.2,3.8
5064,2014,11,15,23,30.1,4.2
5065,2014,11,15,30,15.4,3.8
5066,2014,11,14,1,29.0,3.8
5067,2014,11,12,25,34.5,3.9
5068,2014,11,11,0,2.7,3.5
5069,2014,11,11,55,18.6,3.7
5070,2014,11,11,46,10.9,3.8
5071,2014,11,11,9,3.1,3.6
5072,2014,11,10,23,29.7,3.6
5073,2014,11,10,22,26.6,3.7
5074,2014,11,10,20,42.3,4.3
5075,2014,11,10,16,40.5,4.6
5076,2014,11,5,30,6.4,3.5
5077,2014,11,3,29,27.6,3.5
5078,2014,11,3,31,58.4,3.5
5079,2014,11,2,58,45.6,3.6
5080,2014,11,2,11,53.3,3.5
5081,2014,10,30,3,1.8,3.9
5082,2014,10,30,35,43.4,4.4
5083,2014,10,24,20,53.5,3.5
5084,2014,10,23,33,57.3,3.5
5085,2014,10,23,29,10.3,3.8
5086,2014,10,22,11,5.6,4.5
5087,2014,10,21,1,46.4,3.9
5088,2014,10,21,3,55.7,4.1
5089,2014,10,20,54,1.7,4.0
5090,2014,10,20,45,7.3,3.7
5091,2014,10,18,41,34.6,4.0
5092,2014,10,17,41,46.2,3.8
5093,2014,10,16,40,6.9,4.0
5094,2014,10,16,48,27.6,4.5
5095,2014,10,16,10,31.8,4.0
5096,2014,10,13,18,53.9,3.7
5097,2014,10,11,32,59.9,3.8
5098,2014,10,11,42,9.8,4.0
5099,2014,10,10,30,44.4,3.7
5100,2014,10,4,27,55.3,4.6
5101,2014,10,4,40,34.6,3.9
5102,2014,10,2,51,57.4,4.2
5103,2014,10,2,6,27.9,4.4
5104,2014,10,1,16,28.9,4.1
5105,2014,9,30,16,30.9,4.1
5106,2014,9,28,6,23.5,3.5
5107,2014,9,28,39,46.6,3.7
5108,2014,9,28,22,15.7,4.2
5109,2014,9,26,46,5.5,3.5
5110,2014,9,23,24,37.1,3.6
5111,2014,9,22,25,35.0,4.1
5112,2014,9,20,24,25.9,4.0
5113,2014,9,20,52,57.3,4.3
5114,2014,9,16,18,10.1,3.9
5115,2014,9,15,10,40.2,3.6
5116,2014,9,13,23,6.9,3.8
5117,2014,9,12,55,37.1,4.4
5118,2014,9,9,24,26.5,3.5
5119,2014,9,5,52,47.3,3.6
5120,2014,9,4,0,1.8,5.3
5121,2014,9,4,16,4.6,3.8
5122,2014,9,4,53,1.3,4.0
5123,2014,9,3,31,29.7,3.5
5124,2014,9,3,15,29.0,3.5
5125,2014,9,1,36,29.9,3.6
5126,2014,8,30,0,36.9,3.7
5127,2014,8,29,0,46.2,3.5
5128,2014,8,28,22,0.8,3.9
5129,2014,8,27,2,31.7,4.7
5130,2014,8,24,43,30.2,5.1
5131,2014,8,24,58,42.7,3.5
5132,2014,8,24,6,54.2,3.8
5133,2014,8,24,9,44.4,3.5
5134,2014,8,23,40,2.3,3.5
5135,2014,8,22,48,26.0,3.5
5136,2014,8,22,46,29.1,4.2
5137,2014,8,21,37,18.4,4.3
5138,2014,8,16,47,50.8,3.6
5139,2014,8,15,0,17.6,4.1
5140,2014,8,14,28,0.8,4.0
5141,2014,8,14,59,51.9,3.8
5142,2014,8,13,42,55.0,4.1
5143,2014,8,11,39,25.4,3.6
5144,2014,8,11,22,44.0,3.9
5145,2014,8,6,20,11.6,3.6
5146,2014,8,3,22,44.4,4.1
5147,2014,8,3,42,44.5,3.6
5148,2014,8,2,24,17.7,3.5
5149,2014,7,29,36,44.3,3.5
5150,2014,7,27,9,33.3,3.8
5151,2014,7,25,9,18.7,3.5
5152,2014,7,25,28,51.8,3.7
5153,2014,7,23,6,48.0,3.5
5154,2014,7,20,7,50.3,4.2
5155,2014,7,20,46,47.7,3.9
5156,2014,7,19,48,33.1,3.7
5157,2014,7,19,16,19.8,4.3
5158,2014,7,19,24,31.1,3.9
5159,2014,7,18,58,58.1,4.0
5160,2014,7,17,35,36.0,3.5
5161,2014,7,16,59,28.7,4.2
5162,2014,7,15,25,52.5,4.2
5163,2014,7,12,58,22.3,4.0
5164,2014,7,10,31,30.6,4.0
5165,2014,7,10,0,7.2,3.5
5166,2014,7,10,58,5.9,4.1
5167,2014,7,9,45,2.0,4.3
5168,2014,7,8,6,34.6,3.5
5169,2014,7,6,8,31.9,3.8
5170,2014,7,4,28,53.6,3.9
5171,2014,7,4,28,2.0,3.5
5172,2014,7,3,4,46.1,4.5
5173,2014,7,2,49,25.2,4.2
5174,2014,7,1,25,2.5,3.5
5175,2014,7,1,21,48.5,3.8
5176,2014,7,1,59,30.6,3.5
5177,2014,6,30,35,22.3,3.7
5178,2014,6,29,19,7.2,4.1
5179,2014,6,29,15,19.4,4.0
5180,2014,6,28,39,20.3,3.8
5181,2014,6,23,20,4.6,3.6
5182,2014,6,23,13,9.0,3.8
5183,2014,6,21,16,36.7,3.6
5184,2014,6,20,28,25.1,3.5
5185,2014,6,20,59,42.2,4.4
5186,2014,6,19,30,46.7,4.5
5187,2014,6,19,39,13.5,3.5
5188,2014,6,15,39,10.1,3.6
5189,2014,6,13,0,35.5,4.0
5190,2014,6,13,57,18.0,3.7
5191,2014,6,13,34,52.2,4.9
5192,2014,6,12,4,29.9,3.9
5193,2014,6,11,42,8.9,4.3
5194,2014,6,11,42,14.0,3.5
5195,2014,6,9,3,27.0,3.5
5196,2014,6,9,38,35.6,4.6
5197,2014,6,8,7,25.7,3.7
5198,2014,6,7,36,49.1,3.7
5199,2014,6,5,4,53.2,3.8
5200,2014,6,5,17,36.2,3.7
5201,2014,6,2,5,24.8,3.5
5202,2014,6,2,27,17.7,3.7
5203,2014,6,1,17,45.7,3.6
5204,2014,6,1,58,30.7,3.7
5205,2014,5,28,59,51.2,4.5
5206,2014,5,28,3,40.7,4.2
5207,2014,5,27,16,14.4,4.3
5208,2014,5,26,57,43.9,3.7
5209,2014,5,25,47,55.5,4.5
5210,2014,5,25,38,38.9,4.9
5211,2014,5,25,44,22.4,3.9
5212,2014,5,24,9,48.8,3.7
5213,2014,5,24,1,32.6,3.9
5214,2014,5,24,28,41.7,3.5
5215,2014,5,24,18,44.8,3.8
5216,2014,5,24,35,1.5,4.2
5217,2014,5,24,11,40.5,4.3
5218,2014,5,24,5,17.9,3.6
5219,2014,5,24,34,16.7,4.1
5220,2014,5,24,33,48.1,4.0
5221,2014,5,24,31,18.1,5.1
5222,2014,5,21,32,27.9,3.5
5223,2014,5,21,54,30.7,3.7
5224,2014,5,18,56,53.9,3.8
5225,2014,5,16,43,37.1,3.6
5226,2014,5,13,14,18.2,3.9
5227,2014,5,11,7,0.5,3.6
5228,2014,5,7,48,11.4,3.8
5229,2014,5,6,30,55.5,3.7
5230,2014,5,6,18,47.6,3.7
5231,2014,5,5,5,40.6,4.4
5232,2014,5,3,46,42.6,4.1
5233,2014,5,3,33,40.3,3.6
5234,2014,5,2,2,21.6,3.7
5235,2014,5,1,33,40.6,4.1
5236,2014,5,1,16,11.6,4.0
5237,2014,5,1,36,8.7,4.3
5238,2014,4,30,10,59.7,3.8
5239,2014,4,27,42,54.7,3.8
5240,2014,4,26,4,31.1,4.4
5241,2014,4,25,41,49.1,3.8
5242,2014,4,22,41,42.0,3.5
5243,2014,4,22,27,9.6,3.5
5244,2014,4,21,5,56.1,3.9
5245,2014,4,19,39,58.4,4.0
5246,2014,4,18,43,55.9,3.6
5247,2014,4,17,34,24.1,3.7
5248,2014,4,17,38,7.3,3.5
5249,2014,4,16,49,50.8,4.7
5250,2014,4,16,14,10.6,4.2
5251,2014,4,14,51,3.9,3.6
5252,2014,4,14,40,13.8,3.7
5253,2014,4,13,22,16.2,3.5
5254,2014,4,10,24,14.3,3.5
5255,2014,4,8,8,36.1,3.7
5256,2014,4,8,1,13.3,3.5
5257,2014,4,7,1,43.5,4.0
5258,2014,4,6,17,16.2,3.7
5259,2014,4,4,13,1.3,3.5
5260,2014,4,3,56,13.8,4.3
5261,2014,4,3,35,38.9,3.5
5262,2014,4,1,39,18.7,3.5
5263,2014,3,31,56,5.9,3.6
5264,2014,3,29,1,53.2,3.5
5265,2014,3,28,39,58.6,3.6
5266,2014,3,27,12,43.6,3.9
5267,2014,3,26,0,14.2,4.1
5268,2014,3,25,26,48.1,4.0
5269,2014,3,21,24,47.4,3.5
5270,2014,3,21,19,28.8,3.5
5271,2014,3,20,12,10.1,3.7
5272,2014,3,19,18,26.9,3.7
5273,2014,3,18,33,10.1,4.0
5274,2014,3,18,28,46.6,4.1
5275,2014,3,18,16,30.6,3.8
5276,2014,3,16,38,57.9,3.7
5277,2014,3,11,23,30.4,3.7
5278,2014,3,9,31,33.4,3.5
5279,2014,3,6,57,33.2,3.5
5280,2014,3,6,15,19.6,4.3
5281,2014,3,5,3,29.3,4.2
5282,2014,3,4,11,16.9,3.5
5283,2014,3,2,15,16.3,3.5
5284,2014,3,2,29,9.4,3.5
5285,2014,3,2,25,57.8,4.1
5286,2014,2,28,16,57.7,3.6
5287,2014,2,27,9,22.8,3.8
5288,2014,2,27,59,53.8,3.8
5289,2014,2,23,2,6.1,3.9
5290,2014,2,22,42,6.6,4.5
5291,2014,2,20,56,59.7,3.8
5292,2014,2,18,48,3.2,3.6
5293,2014,2,14,33,37.8,4.5
5294,2014,2,13,23,24.9,3.5
5295,2014,2,10,31,8.2,3.5
5296,2014,2,7,48,8.8,3.6
5297,2014,2,5,23,32.8,3.6
5298,2014,2,5,56,44.0,3.8
5299,2014,1,29,2,32.6,3.7
5300,2014,1,29,33,21.3,4.0
5301,2014,1,28,51,47.1,3.5
5302,2014,1,25,48,49.3,3.8
5303,2014,1,23,10,34.9,3.7
5304,2014,1,23,44,25.8,4.3
5305,2014,1,15,57,20.6,3.6
5306,2014,1,14,14,42.4,3.6
5307,2014,1,13,51,26.5,4.2
5308,2014,1,12,19,36.2,3.5
5309,2014,1,11,57,59.3,3.7
5310,2014,1,10,33,13.1,3.7
5311,2014,1,10,20,46.4,4.4
5312,2014,1,10,20,46.6,4.1
5313,2014,1,9,25,36.2,3.7
5314,2014,1,8,33,23.2,3.5
5315,2014,1,7,41,21.5,4.1
5316,2014,1,6,23,38.6,3.9
5317,2014,1,2,48,54.2,3.7
5318,2014,1,1,4,26.8,3.6
5319,2013,12,30,37,41.3,3.5
5320,2013,12,30,2,47.0,3.5
5321,2013,12,29,1,40.6,4.0
5322,2013,12,28,55,2.0,4.3
5323,2013,12,28,21,3.7,6.0
5324,2013,12,25,11,35.2,4.6
5325,2013,12,24,40,53.9,3.6
5326,2013,12,24,17,42.4,4.1
5327,2013,12,19,46,35.9,3.8
5328,2013,12,18,15,41.3,3.8
5329,2013,12,16,58,8.8,4.0
5330,2013,12,10,20,54.7,3.5
5331,2013,12,8,31,56.3,5.0
5332,2013,12,6,37,27.1,4.1
5333,2013,12,6,26,7.1,3.6
5334,2013,12,6,30,21.7,4.1
5335,2013,12,3,44,8.0,3.5
5336,2013,12,3,5,7.8,4.2
5337,2013,12,3,21,48.2,3.5
5338,2013,11,30,21,34.1,4.0
5339,2013,11,27,21,35.4,3.9
5340,2013,11,27,13,37.5,4.7
5341,2013,11,26,7,18.6,3.5
5342,2013,11,24,51,23.7,3.6
5343,2013,11,24,49,37.7,4.8
5344,2013,11,24,56,38.9,3.7
5345,2013,11,23,7,3.3,3.9
5346,2013,11,22,0,24.6,4.0
5347,2013,11,22,35,38.3,3.5
5348,2013,11,22,29,17.9,4.6
5349,2013,11,12,4,6.1,3.6
5350,2013,11,11,20,48.5,3.7
5351,2013,11,10,9,23.4,3.5
5352,2013,11,9,21,6.1,4.0
5353,2013,11,8,55,33.8,3.5
5354,2013,11,7,3,20.3,3.8
5355,2013,11,7,36,1.9,3.5
5356,2013,11,7,39,28.5,3.9
5357,2013,11,5,16,37.0,3.7
5358,2013,11,4,41,34.2,3.8
5359,2013,11,1,27,18.9,3.5
5360,2013,10,30,40,32.1,4.3
5361,2013,10,30,22,2.7,3.7
5362,2013,10,30,17,12.5,3.9
5363,2013,10,25,1,31.5,3.6
5364,2013,10,23,24,22.7,4.6
5365,2013,10,18,26,46.4,3.7
5366,2013,10,17,22,58.1,3.7
5367,2013,10,17,7,5.1,3.5
5368,2013,10,16,10,26.3,3.5
5369,2013,10,15,25,47.9,3.8
5370,2013,10,15,15,36.3,3.6
5371,2013,10,12,16,17.5,3.9
5372,2013,10,10,59,59.6,3.5
5373,2013,10,4,50,26.1,3.9
5374,2013,10,4,20,28.2,3.6
5375,2013,10,3,26,7.1,3.7
5376,2013,10,1,3,57.6,3.5
5377,2013,10,1,57,47.4,3.8
5378,2013,9,29,13,6.3,3.5
5379,2013,9,27,28,49.8,3.5
5380,2013,9,27,2,45.0,4.5
5381,2013,9,27,5,44.4,3.5
5382,2013,9,26,55,36.1,4.0
5383,2013,9,25,39,29.9,3.6
5384,2013,9,25,39,44.7,3.5
5385,2013,9,25,17,23.3,3.7
5386,2013,9,21,31,7.3,3.8
5387,2013,9,21,15,44.1,4.9
5388,2013,9,18,10,4.9,3.9
5389,2013,9,18,22,41.3,4.5
5390,2013,9,17,14,28.7,3.7
5391,2013,9,17,40,49.4,5.1
5392,2013,9,17,14,47.3,3.8
5393,2013,9,16,31,39.7,4.5
5394,2013,9,13,29,39.6,3.7
5395,2013,9,9,42,46.0,3.5
5396,2013,9,8,51,8.9,3.9
5397,2013,9,8,48,0.1,4.0
5398,2013,9,8,31,21.6,3.6
5399,2013,9,8,57,3.1,3.6
5400,2013,9,7,59,44.0,3.7
5401,2013,9,6,35,25.4,3.7
5402,2013,9,2,33,59.6,3.6
5403,2013,9,2,34,51.3,3.8
5404,2013,9,1,31,0.2,3.6
5405,2013,8,31,11,12.5,3.5
5406,2013,8,31,49,43.0,3.6
5407,2013,8,31,36,42.5,3.8
5408,2013,8,29,20,34.9,4.2
5409,2013,8,28,26,8.6,4.1
5410,2013,8,21,57,50.5,3.9
5411,2013,8,21,54,18.0,3.7
5412,2013,8,19,13,50.4,3.5
5413,2013,8,17,16,31.0,4.3
5414,2013,8,15,39,34.4,3.5
5415,2013,8,13,5,46.4,3.5
5416,2013,8,12,9,40.7,3.5
5417,2013,8,10,21,32.4,3.6
5418,2013,8,9,49,24.2,3.7
5419,2013,8,8,20,27.3,3.6
5420,2013,8,7,20,31.8,4.4
5421,2013,8,6,18,12.0,4.0
5422,2013,8,6,54,47.3,3.7
5423,2013,8,4,24,41.0,3.5
5424,2013,8,3,48,22.4,3.7
5425,2013,8,2,10,27.0,5.0
5426,2013,7,31,18,13.8,3.6
5427,2013,7,28,57,56.0,4.5
5428,2013,7,28,13,59.7,3.9
5429,2013,7,27,13,54.0,3.7
5430,2013,7,27,48,1.1,3.5
5431,2013,7,26,22,54.6,4.2
5432,2013,7,25,5,49.2,4.2
5433,2013,7,25,5,17.5,3.5
5434,2013,7,24,51,24.2,4.1
5435,2013,7,24,59,9.9,3.8
5436,2013,7,24,49,2.2,3.5
5437,2013,7,23,53,35.0,3.7
5438,2013,7,21,43,41.6,4.2
5439,2013,7,19,17,30.4,3.9
5440,2013,7,17,0,5.4,3.8
5441,2013,7,17,44,17.9,3.9
5442,2013,7,17,40,31.9,4.1
5443,2013,7,14,8,27.6,3.8
5444,2013,7,13,19,26.8,3.6
5445,2013,7,13,39,49.5,3.6
5446,2013,7,13,2,35.5,3.7
5447,2013,7,13,31,48.1,4.4
5448,2013,7,10,32,27.0,3.7
5449,2013,7,8,33,39.1,3.8
5450,2013,7,4,1,42.6,3.5
5451,2013,6,30,16,13.4,4.2
5452,2013,6,28,16,18.4,4.1
5453,2013,6,27,3,1.4,3.7
5454,2013,6,27,45,48.1,3.5
5455,2013,6,26,33,56.8,4.0
5456,2013,6,25,22,25.1,4.1
5457,2013,6,25,0,40.4,3.6
5458,2013,6,23,4,36.7,3.5
5459,2013,6,21,26,40.0,4.0
5460,2013,6,21,7,23.5,3.9
5461,2013,6,21,20,14.7,3.6
5462,2013,6,20,22,33.0,3.5
5463,2013,6,19,16,10.4,3.7
5464,2013,6,19,2,37.7,4.0
5465,2013,6,19,11,14.9,3.8
5466,2013,6,19,49,49.7,4.1
5467,2013,6,17,13,6.6,3.6
5468,2013,6,16,31,38.4,4.2
5469,2013,6,16,34,38.8,3.9
5470,2013,6,12,2,51.0,4.6
5471,2013,6,12,31,52.1,3.8
5472,2013,6,10,46,9.6,3.6
5473,2013,6,10,36,3.8,3.5
5474,2013,6,10,39,18.9,3.7
5475,2013,6,10,36,25.9,4.3
5476,2013,6,9,40,44.3,3.6
5477,2013,6,9,15,9.1,4.0
5478,2013,6,9,18,56.8,3.9
5479,2013,6,9,31,47.3,3.7
5480,2013,6,6,51,32.5,3.8
5481,2013,6,4,12,27.1,4.0
5482,2013,6,3,21,0.9,3.5
5483,2013,5,30,24,20.0,3.8
5484,2013,5,29,43,31.6,4.4
5485,2013,5,26,39,21.0,3.5
5486,2013,5,25,5,0.9,3.5
5487,2013,5,24,18,57.6,3.9
5488,2013,5,23,54,46.4,3.7
5489,2013,5,22,33,1.4,3.6
5490,2013,5,20,48,37.5,4.0
5491,2013,5,17,58,58.9,3.6
5492,2013,5,16,26,38.9,4.1
5493,2013,5,16,21,17.3,4.4
5494,2013,5,16,58,10.2,3.7
5495,2013,5,16,7,7.2,3.6
5496,2013,5,16,2,1.8,4.9
5497,2013,5,15,52,26.3,3.9
5498,2013,5,15,9,58.0,4.4
5499,2013,5,15,32,5.4,3.5
5500,2013,5,13,5,53.1,3.6
5501,2013,5,10,50,55.1,3.5
5502,2013,5,7,37,7.4,3.6
5503,2013,5,6,33,17.7,4.0
5504,2013,5,5,52,28.5,3.5
5505,2013,5,1,50,51.8,4.0
5506,2013,5,1,47,56.3,3.5
5507,2013,4,30,6,16.3,3.7
5508,2013,4,28,13,17.2,3.6
5509,2013,4,28,30,53.2,4.3
5510,2013,4,28,50,7.3,3.6
5511,2013,4,28,48,31.1,3.5
5512,2013,4,27,4,19.0,3.6
5513,2013,4,25,54,14.8,4.3
5514,2013,4,21,6,29.9,3.6
5515,2013,4,21,45,36.9,4.4
5516,2013,4,19,49,59.7,3.8
5517,2013,4,19,37,38.7,3.5
5518,2013,4,14,25,21.4,3.7
5519,2013,4,12,18,4.9,3.7
5520,2013,4,12,2,16.6,3.6
5521,2013,4,11,17,43.6,4.0
5522,2013,4,11,39,39.7,3.8
5523,2013,4,11,5,51.0,3.5
5524,2013,4,10,28,25.7,3.7
5525,2013,4,9,18,7.9,3.7
5526,2013,4,4,34,26.2,3.5
5527,2013,4,3,57,18.8,3.5
5528,2013,3,31,50,25.2,3.6
5529,2013,3,30,35,45.4,3.7
5530,2013,3,26,8,44.5,3.9
5531,2013,3,25,45,40.2,3.6
5532,2013,3,25,13,32.7,3.5
5533,2013,3,20,14,49.2,4.0
5534,2013,3,19,0,56.9,3.5
5535,2013,3,17,3,4.9,3.8
5536,2013,3,15,21,39.5,3.9
5537,2013,3,13,28,11.2,3.7
5538,2013,3,13,23,5.1,5.0
5539,2013,3,12,47,1.3,3.9
5540,2013,3,12,31,56.0,3.6
5541,2013,3,11,57,9.4,5.3
5542,2013,3,10,4,14.5,4.0
5543,2013,3,7,50,58.7,4.2
5544,2013,3,7,21,11.5,4.2
5545,2013,3,3,22,23.5,4.1
5546,2013,3,1,37,16.2,3.5
5547,2013,2,28,57,25.3,3.5
5548,2013,2,27,5,58.6,4.2
5549,2013,2,27,20,8.5,3.5
5550,2013,2,24,26,12.8,3.5
5551,2013,2,22,41,18.5,3.6
5552,2013,2,22,20,42.4,3.5
5553,2013,2,21,59,10.0,3.7
5554,2013,2,21,18,50.0,4.6
5555,2013,2,21,4,9.0,3.8
5556,2013,2,20,59,1.0,3.5
5557,2013,2,15,13,22.1,3.5
5558,2013,2,15,32,3.2,3.6
5559,2013,2,15,55,46.6,3.7
5560,2013,2,14,14,45.4,3.7
5561,2013,2,12,20,32.1,3.7
5562,2013,2,12,0,17.1,4.6
5563,2013,2,9,25,8.1,3.6
5564,2013,2,6,39,45.3,3.6
5565,2013,1,31,45,52.2,4.0
5566,2013,1,30,4,46.9,3.5
5567,2013,1,29,38,4.9,3.6
5568,2013,1,29,48,55.7,4.1
5569,2013,1,27,58,15.7,3.8
5570,2013,1,26,23,41.4,3.5
5571,2013,1,23,45,15.5,3.7
5572,2013,1,22,4,39.3,3.8
5573,2013,1,22,47,42.7,3.6
5574,2013,1,20,58,35.9,3.5
5575,2013,1,12,50,11.0,4.1
5576,2013,1,11,28,21.7,3.8
5577,2013,1,10,27,8.4,3.6
5578,2013,1,8,41,9.2,3.7
5579,2013,1,8,19,43.4,3.6
5580,2013,1,8,15,4.7,4.3
5581,2013,1,8,5,6.8,4.7
5582,2013,1,7,40,44.6,3.9
5583,2013,1,6,38,27.2,3.7
5584,2013,1,5,52,45.0,3.6
5585,2013,1,4,9,52.9,3.5
5586,2013,1,2,14,19.9,3.7
5587,2013,1,2,47,9.4,3.5
5588,2013,1,2,56,40.0,3.8
5589,2012,12,30,11,16.1,3.9
5590,2012,12,27,9,9.7,4.0
5591,2012,12,27,59,38.4,3.7
5592,2012,12,25,35,51.4,3.9
5593,2012,12,24,41,13.0,4.1
5594,2012,12,24,14,49.1,3.8
5595,2012,12,23,12,31.4,4.2
5596,2012,12,23,38,56.2,5.0
5597,2012,12,23,31,49.6,3.6
5598,2012,12,22,43,54.3,3.5
5599,2012,12,21,48,37.6,3.9
5600,2012,12,19,45,6.7,3.7
5601,2012,12,19,18,28.9,3.5
5602,2012,12,18,43,14.3,3.5
5603,2012,12,16,3,5.7,4.2
5604,2012,12,16,33,17.3,3.6
5605,2012,12,14,31,51.6,3.5
5606,2012,12,13,22,12.4,3.5
5607,2012,12,12,52,17.2,3.9
5608,2012,12,12,52,47.3,3.9
5609,2012,12,12,18,13.6,4.1
5610,2012,12,11,8,9.7,3.7
5611,2012,12,10,48,29.5,3.8
5612,2012,12,9,59,6.2,3.5
5613,2012,12,9,45,35.8,3.6
5614,2012,12,8,43,7.6,3.5
5615,2012,12,7,50,57.5,4.1
5616,2012,12,6,38,17.8,4.2
5617,2012,12,3,12,41.7,3.6
5618,2012,12,2,2,56.7,3.9
5619,2012,12,1,51,42.9,4.0
5620,2012,11,30,32,36.0,4.1
5621,2012,11,29,0,46.5,3.9
5622,2012,11,29,28,39.1,4.3
5623,2012,11,28,16,11.5,3.5
5624,2012,11,28,11,54.3,3.5
5625,2012,11,28,34,45.2,3.7
5626,2012,11,28,34,6.1,3.5
5627,2012,11,26,52,1.8,3.9
5628,2012,11,26,35,41.2,4.8
5629,2012,11,26,17,32.6,3.6
5630,2012,11,25,0,16.8,3.5
5631,2012,11,25,58,4.7,3.7
5632,2012,11,25,51,45.8,4.0
5633,2012,11,24,35,21.4,4.0
5634,2012,11,24,31,15.1,4.3
5635,2012,11,24,4,17.0,4.4
5636,2012,11,24,4,28.1,4.5
5637,2012,11,24,49,32.6,3.8
5638,2012,11,20,56,28.2,4.2
5639,2012,11,20,54,14.2,3.5
5640,2012,11,20,38,50.0,3.6
5641,2012,11,20,19,22.8,3.6
5642,2012,11,19,56,56.3,3.6
5643,2012,11,19,16,43.2,3.5
5644,2012,11,18,18,44.8,3.8
5645,2012,11,18,13,30.3,3.5
5646,2012,11,18,31,30.8,3.7
5647,2012,11,18,44,20.0,4.0
5648,2012,11,16,54,57.2,3.6
5649,2012,11,14,17,30.8,3.5
5650,2012,11,14,59,20.4,3.7
5651,2012,11,14,24,28.1,4.5
5652,2012,11,14,13,48.0,3.7
5653,2012,11,14,1,59.3,4.4
5654,2012,11,13,55,49.0,4.9
5655,2012,11,13,8,51.5,3.6
5656,2012,11,13,25,49.4,4.0
5657,2012,11,13,31,7.8,3.6
5658,2012,11,13,34,28.6,3.8
5659,2012,11,12,14,10.9,3.6
5660,2012,11,11,32,42.1,3.7
5661,2012,11,10,0,30.9,3.8
5662,2012,11,9,56,10.2,3.6
5663,2012,11,9,40,16.0,3.5
5664,2012,11,9,46,14.5,4.0
5665,2012,11,7,39,50.2,3.6
5666,2012,11,7,34,28.6,3.7
5667,2012,11,6,21,21.9,3.5
5668,2012,11,4,37,2.7,3.7
